2025-01-28 06:56:31 status half-configured libmd0:amd64 1.0.4-2
2025-01-28 06:56:31 status installed libmd0:amd64 1.0.4-2
2025-01-28 06:56:31 configure libxxhash0:amd64 0.8.1-1 <none>
2025-01-28 06:56:31 status unpacked libxxhash0:amd64 0.8.1-1
2025-01-28 06:56:31 status half-configured libxxhash0:amd64 0.8.1-1
2025-01-28 06:56:31 status installed libxxhash0:amd64 0.8.1-1
2025-01-28 06:56:31 configure libattr1:amd64 1:2.5.1-4 <none>
2025-01-28 06:56:31 status unpacked libattr1:amd64 1:2.5.1-4
2025-01-28 06:56:31 status half-configured libattr1:amd64 1:2.5.1-4
2025-01-28 06:56:31 status installed libattr1:amd64 1:2.5.1-4
2025-01-28 06:56:31 configure sysvinit-utils:amd64 3.06-4 <none>
2025-01-28 06:56:31 status unpacked sysvinit-utils:amd64 3.06-4
2025-01-28 06:56:31 status half-configured sysvinit-utils:amd64 3.06-4
2025-01-28 06:56:31 status installed sysvinit-utils:amd64 3.06-4
2025-01-28 06:56:31 configure libtasn1-6:amd64 4.19.0-2 <none>
2025-01-28 06:56:31 status unpacked libtasn1-6:amd64 4.19.0-2
2025-01-28 06:56:31 status half-configured libtasn1-6:amd64 4.19.0-2
2025-01-28 06:56:31 status installed libtasn1-6:amd64 4.19.0-2
2025-01-28 06:56:31 configure debianutils:amd64 5.7-0.5~deb12u1 <none>
2025-01-28 06:56:31 status unpacked debianutils:amd64 5.7-0.5~deb12u1
2025-01-28 06:56:31 status half-configured debianutils:amd64 5.7-0.5~deb12u1
2025-01-28 06:56:31 status installed debianutils:amd64 5.7-0.5~deb12u1
2025-01-28 06:56:31 configure mawk:amd64 1.3.4.20200120-3.1 <none>
2025-01-28 06:56:31 status unpacked mawk:amd64 1.3.4.20200120-3.1
2025-01-28 06:56:31 status half-configured mawk:amd64 1.3.4.20200120-3.1
2025-01-28 06:56:31 status installed mawk:amd64 1.3.4.20200120-3.1
2025-01-28 06:56:31 configure libdebconfclient0:amd64 0.270 <none>
2025-01-28 06:56:31 status unpacked libdebconfclient0:amd64 0.270
2025-01-28 06:56:31 status half-configured libdebconfclient0:amd64 0.270
2025-01-28 06:56:31 status installed libdebconfclient0:amd64 0.270
2025-01-28 06:56:31 configure base-files:amd64 12.4+deb12u9 <none>
2025-01-28 06:56:31 status unpacked base-files:amd64 12.4+deb12u9
2025-01-28 06:56:31 status half-configured base-files:amd64 12.4+deb12u9
2025-01-28 06:56:31 status installed base-files:amd64 12.4+deb12u9
2025-01-28 06:56:31 configure libbz2-1.0:amd64 1.0.8-5+b1 <none>
2025-01-28 06:56:31 status unpacked libbz2-1.0:amd64 1.0.8-5+b1
2025-01-28 06:56:31 status half-configured libbz2-1.0:amd64 1.0.8-5+b1
2025-01-28 06:56:31 status installed libbz2-1.0:amd64 1.0.8-5+b1
2025-01-28 06:56:31 configure libdb5.3:amd64 5.3.28+dfsg2-1 <none>
2025-01-28 06:56:31 status unpacked libdb5.3:amd64 5.3.28+dfsg2-1
2025-01-28 06:56:31 status half-configured libdb5.3:amd64 5.3.28+dfsg2-1
2025-01-28 06:56:31 status installed libdb5.3:amd64 5.3.28+dfsg2-1
2025-01-28 06:56:31 configure libblkid1:amd64 2.38.1-5+deb12u3 <none>
2025-01-28 06:56:31 status unpacked libblkid1:amd64 2.38.1-5+deb12u3
2025-01-28 06:56:31 status half-configured libblkid1:amd64 2.38.1-5+deb12u3
2025-01-28 06:56:31 status installed libblkid1:amd64 2.38.1-5+deb12u3
2025-01-28 06:56:31 configure libstdc++6:amd64 12.2.0-14 <none>
2025-01-28 06:56:31 status unpacked libstdc++6:amd64 12.2.0-14
2025-01-28 06:56:31 status half-configured libstdc++6:amd64 12.2.0-14
2025-01-28 06:56:31 status installed libstdc++6:amd64 12.2.0-14
2025-01-28 06:56:31 configure libtinfo6:amd64 6.4-4 <none>
2025-01-28 06:56:31 status unpacked libtinfo6:amd64 6.4-4
2025-01-28 06:56:31 status half-configured libtinfo6:amd64 6.4-4
2025-01-28 06:56:31 status installed libtinfo6:amd64 6.4-4
2025-01-28 06:56:31 configure bash:amd64 5.2.15-2+b7 <none>
2025-01-28 06:56:31 status unpacked bash:amd64 5.2.15-2+b7
2025-01-28 06:56:31 status half-configured bash:amd64 5.2.15-2+b7
2025-01-28 06:56:31 status installed bash:amd64 5.2.15-2+b7
2025-01-28 06:56:31 configure libzstd1:amd64 1.5.4+dfsg2-5 <none>
2025-01-28 06:56:31 status unpacked libzstd1:amd64 1.5.4+dfsg2-5
2025-01-28 06:56:31 status half-configured libzstd1:amd64 1.5.4+dfsg2-5
2025-01-28 06:56:31 status installed libzstd1:amd64 1.5.4+dfsg2-5
2025-01-28 06:56:31 configure liblzma5:amd64 5.4.1-0.2 <none>
2025-01-28 06:56:31 status unpacked liblzma5:amd64 5.4.1-0.2
2025-01-28 06:56:31 status half-configured liblzma5:amd64 5.4.1-0.2
2025-01-28 06:56:31 status installed liblzma5:amd64 5.4.1-0.2
2025-01-28 06:56:31 configure libgpg-error0:amd64 1.46-1 <none>
2025-01-28 06:56:31 status unpacked libgpg-error0:amd64 1.46-1
2025-01-28 06:56:31 status half-configured libgpg-error0:amd64 1.46-1
2025-01-28 06:56:31 status installed libgpg-error0:amd64 1.46-1
2025-01-28 06:56:31 configure liblz4-1:amd64 1.9.4-1 <none>
2025-01-28 06:56:31 status unpacked liblz4-1:amd64 1.9.4-1
2025-01-28 06:56:31 status half-configured liblz4-1:amd64 1.9.4-1
2025-01-28 06:56:31 status installed liblz4-1:amd64 1.9.4-1
2025-01-28 06:56:31 configure libc-bin:amd64 2.36-9+deb12u9 <none>
2025-01-28 06:56:31 status unpacked libc-bin:amd64 2.36-9+deb12u9
2025-01-28 06:56:31 status half-configured libc-bin:amd64 2.36-9+deb12u9
2025-01-28 06:56:31 status installed libc-bin:amd64 2.36-9+deb12u9
2025-01-28 06:56:31 configure ncurses-bin:amd64 6.4-4 <none>
2025-01-28 06:56:31 status unpacked ncurses-bin:amd64 6.4-4
2025-01-28 06:56:31 status half-configured ncurses-bin:amd64 6.4-4
2025-01-28 06:56:31 status installed ncurses-bin:amd64 6.4-4
2025-01-28 06:56:31 configure libacl1:amd64 2.3.1-3 <none>
2025-01-28 06:56:31 status triggers-pending libc-bin:amd64 2.36-9+deb12u9
2025-01-28 06:56:31 status unpacked libacl1:amd64 2.3.1-3
2025-01-28 06:56:31 status half-configured libacl1:amd64 2.3.1-3
2025-01-28 06:56:31 status installed libacl1:amd64 2.3.1-3
2025-01-28 06:56:31 configure libunistring2:amd64 1.0-2 <none>
2025-01-28 06:56:31 status unpacked libunistring2:amd64 1.0-2
2025-01-28 06:56:31 status half-configured libunistring2:amd64 1.0-2
2025-01-28 06:56:31 status installed libunistring2:amd64 1.0-2
2025-01-28 06:56:31 configure libsmartcols1:amd64 2.38.1-5+deb12u3 <none>
2025-01-28 06:56:31 status unpacked libsmartcols1:amd64 2.38.1-5+deb12u3
2025-01-28 06:56:31 status half-configured libsmartcols1:amd64 2.38.1-5+deb12u3
2025-01-28 06:56:31 status installed libsmartcols1:amd64 2.38.1-5+deb12u3
2025-01-28 06:56:31 configure libgcrypt20:amd64 1.10.1-3 <none>
2025-01-28 06:56:31 status unpacked libgcrypt20:amd64 1.10.1-3
2025-01-28 06:56:31 status half-configured libgcrypt20:amd64 1.10.1-3
2025-01-28 06:56:31 status installed libgcrypt20:amd64 1.10.1-3
2025-01-28 06:56:31 configure zlib1g:amd64 1:1.2.13.dfsg-1 <none>
2025-01-28 06:56:31 status unpacked zlib1g:amd64 1:1.2.13.dfsg-1
2025-01-28 06:56:31 status half-configured zlib1g:amd64 1:1.2.13.dfsg-1
2025-01-28 06:56:31 status installed zlib1g:amd64 1:1.2.13.dfsg-1
2025-01-28 06:56:31 configure libcrypt1:amd64 1:4.4.33-2 <none>
2025-01-28 06:56:31 status unpacked libcrypt1:amd64 1:4.4.33-2
2025-01-28 06:56:31 status half-configured libcrypt1:amd64 1:4.4.33-2
2025-01-28 06:56:31 status installed libcrypt1:amd64 1:4.4.33-2
2025-01-28 06:56:31 configure libidn2-0:amd64 2.3.3-1+b1 <none>
2025-01-28 06:56:31 status unpacked libidn2-0:amd64 2.3.3-1+b1
2025-01-28 06:56:31 status half-configured libidn2-0:amd64 2.3.3-1+b1
2025-01-28 06:56:31 status installed libidn2-0:amd64 2.3.3-1+b1
2025-01-28 06:56:31 configure libcom-err2:amd64 1.47.0-2 <none>
2025-01-28 06:56:31 status unpacked libcom-err2:amd64 1.47.0-2
2025-01-28 06:56:31 status half-configured libcom-err2:amd64 1.47.0-2
2025-01-28 06:56:31 status installed libcom-err2:amd64 1.47.0-2
2025-01-28 06:56:31 configure diffutils:amd64 1:3.8-4 <none>
2025-01-28 06:56:31 status unpacked diffutils:amd64 1:3.8-4
2025-01-28 06:56:31 status half-configured diffutils:amd64 1:3.8-4
2025-01-28 06:56:31 status installed diffutils:amd64 1:3.8-4
2025-01-28 06:56:31 configure libseccomp2:amd64 2.5.4-1+deb12u1 <none>
2025-01-28 06:56:31 status unpacked libseccomp2:amd64 2.5.4-1+deb12u1
2025-01-28 06:56:31 status half-configured libseccomp2:amd64 2.5.4-1+deb12u1
2025-01-28 06:56:31 status installed libseccomp2:amd64 2.5.4-1+deb12u1
2025-01-28 06:56:31 configure libcap2:amd64 1:2.66-4 <none>
2025-01-28 06:56:31 status unpacked libcap2:amd64 1:2.66-4
2025-01-28 06:56:31 status half-configured libcap2:amd64 1:2.66-4
2025-01-28 06:56:31 status installed libcap2:amd64 1:2.66-4
2025-01-28 06:56:31 configure hostname:amd64 3.23+nmu1 <none>
2025-01-28 06:56:31 status unpacked hostname:amd64 3.23+nmu1
2025-01-28 06:56:31 status half-configured hostname:amd64 3.23+nmu1
2025-01-28 06:56:31 status installed hostname:amd64 3.23+nmu1
2025-01-28 06:56:31 configure libcap-ng0:amd64 0.8.3-1+b3 <none>
2025-01-28 06:56:31 status unpacked libcap-ng0:amd64 0.8.3-1+b3
2025-01-28 06:56:31 status half-configured libcap-ng0:amd64 0.8.3-1+b3
2025-01-28 06:56:31 status installed libcap-ng0:amd64 0.8.3-1+b3
2025-01-28 06:56:31 configure libext2fs2:amd64 1.47.0-2 <none>
2025-01-28 06:56:31 status unpacked libext2fs2:amd64 1.47.0-2
2025-01-28 06:56:31 status half-configured libext2fs2:amd64 1.47.0-2
2025-01-28 06:56:31 status installed libext2fs2:amd64 1.47.0-2
2025-01-28 06:56:31 configure libnettle8:amd64 3.8.1-2 <none>
2025-01-28 06:56:31 status unpacked libnettle8:amd64 3.8.1-2
2025-01-28 06:56:31 status half-configured libnettle8:amd64 3.8.1-2
2025-01-28 06:56:31 status installed libnettle8:amd64 3.8.1-2
2025-01-28 06:56:31 configure libgmp10:amd64 2:6.2.1+dfsg1-1.1 <none>
2025-01-28 06:56:31 status unpacked libgmp10:amd64 2:6.2.1+dfsg1-1.1
2025-01-28 06:56:31 status half-configured libgmp10:amd64 2:6.2.1+dfsg1-1.1
2025-01-28 06:56:31 status installed libgmp10:amd64 2:6.2.1+dfsg1-1.1
2025-01-28 06:56:31 configure libp11-kit0:amd64 0.24.1-2 <none>
2025-01-28 06:56:31 status unpacked libp11-kit0:amd64 0.24.1-2
2025-01-28 06:56:31 status half-configured libp11-kit0:amd64 0.24.1-2
2025-01-28 06:56:31 status installed libp11-kit0:amd64 0.24.1-2
2025-01-28 06:56:31 configure libaudit1:amd64 1:3.0.9-1 <none>
2025-01-28 06:56:31 status unpacked libaudit1:amd64 1:3.0.9-1
2025-01-28 06:56:31 status half-configured libaudit1:amd64 1:3.0.9-1
2025-01-28 06:56:31 status installed libaudit1:amd64 1:3.0.9-1
2025-01-28 06:56:31 configure libuuid1:amd64 2.38.1-5+deb12u3 <none>
2025-01-28 06:56:31 status unpacked libuuid1:amd64 2.38.1-5+deb12u3
2025-01-28 06:56:31 status half-configured libuuid1:amd64 2.38.1-5+deb12u3
2025-01-28 06:56:31 status installed libuuid1:amd64 2.38.1-5+deb12u3
2025-01-28 06:56:31 configure libss2:amd64 1.47.0-2 <none>
2025-01-28 06:56:31 status unpacked libss2:amd64 1.47.0-2
2025-01-28 06:56:31 status half-configured libss2:amd64 1.47.0-2
2025-01-28 06:56:31 status installed libss2:amd64 1.47.0-2
2025-01-28 06:56:31 configure libsepol2:amd64 3.4-2.1 <none>
2025-01-28 06:56:31 status unpacked libsepol2:amd64 3.4-2.1
2025-01-28 06:56:31 status half-configured libsepol2:amd64 3.4-2.1
2025-01-28 06:56:31 status installed libsepol2:amd64 3.4-2.1
2025-01-28 06:56:31 configure libpcre2-8-0:amd64 10.42-1 <none>
2025-01-28 06:56:31 status unpacked libpcre2-8-0:amd64 10.42-1
2025-01-28 06:56:31 status half-configured libpcre2-8-0:amd64 10.42-1
2025-01-28 06:56:31 status installed libpcre2-8-0:amd64 10.42-1
2025-01-28 06:56:31 configure logsave:amd64 1.47.0-2 <none>
2025-01-28 06:56:31 status unpacked logsave:amd64 1.47.0-2
2025-01-28 06:56:31 status half-configured logsave:amd64 1.47.0-2
2025-01-28 06:56:31 status installed logsave:amd64 1.47.0-2
2025-01-28 06:56:31 configure gpgv:amd64 2.2.40-1.1 <none>
2025-01-28 06:56:31 status unpacked gpgv:amd64 2.2.40-1.1
2025-01-28 06:56:31 status half-configured gpgv:amd64 2.2.40-1.1
2025-01-28 06:56:31 status installed gpgv:amd64 2.2.40-1.1
2025-01-28 06:56:31 configure util-linux-extra:amd64 2.38.1-5+deb12u3 <none>
2025-01-28 06:56:31 status unpacked util-linux-extra:amd64 2.38.1-5+deb12u3
2025-01-28 06:56:31 status half-configured util-linux-extra:amd64 2.38.1-5+deb12u3
2025-01-28 06:56:32 status installed util-linux-extra:amd64 2.38.1-5+deb12u3
2025-01-28 06:56:32 configure libhogweed6:amd64 3.8.1-2 <none>
2025-01-28 06:56:32 status unpacked libhogweed6:amd64 3.8.1-2
2025-01-28 06:56:32 status half-configured libhogweed6:amd64 3.8.1-2
2025-01-28 06:56:32 status installed libhogweed6:amd64 3.8.1-2
2025-01-28 06:56:32 configure e2fsprogs:amd64 1.47.0-2 <none>
2025-01-28 06:56:32 status unpacked e2fsprogs:amd64 1.47.0-2
2025-01-28 06:56:32 status half-configured e2fsprogs:amd64 1.47.0-2
2025-01-28 06:56:32 status installed e2fsprogs:amd64 1.47.0-2
2025-01-28 06:56:32 configure libsystemd0:amd64 252.33-1~deb12u1 <none>
2025-01-28 06:56:32 status unpacked libsystemd0:amd64 252.33-1~deb12u1
2025-01-28 06:56:32 status half-configured libsystemd0:amd64 252.33-1~deb12u1
2025-01-28 06:56:32 status installed libsystemd0:amd64 252.33-1~deb12u1
2025-01-28 06:56:32 configure libselinux1:amd64 3.4-1+b6 <none>
2025-01-28 06:56:32 status unpacked libselinux1:amd64 3.4-1+b6
2025-01-28 06:56:32 status half-configured libselinux1:amd64 3.4-1+b6
2025-01-28 06:56:32 status installed libselinux1:amd64 3.4-1+b6
2025-01-28 06:56:32 configure libgnutls30:amd64 3.7.9-2+deb12u3 <none>
2025-01-28 06:56:32 status unpacked libgnutls30:amd64 3.7.9-2+deb12u3
2025-01-28 06:56:32 status half-configured libgnutls30:amd64 3.7.9-2+deb12u3
2025-01-28 06:56:32 status installed libgnutls30:amd64 3.7.9-2+deb12u3
2025-01-28 06:56:32 configure libpam0g:amd64 1.5.2-6+deb12u1 <none>
2025-01-28 06:56:32 status unpacked libpam0g:amd64 1.5.2-6+deb12u1
2025-01-28 06:56:32 status half-configured libpam0g:amd64 1.5.2-6+deb12u1
2025-01-28 06:56:32 status installed libpam0g:amd64 1.5.2-6+deb12u1
2025-01-28 06:56:32 configure libapt-pkg6.0:amd64 2.6.1 <none>
2025-01-28 06:56:32 status unpacked libapt-pkg6.0:amd64 2.6.1
2025-01-28 06:56:32 status half-configured libapt-pkg6.0:amd64 2.6.1
2025-01-28 06:56:32 status installed libapt-pkg6.0:amd64 2.6.1
2025-01-28 06:56:32 configure sed:amd64 4.9-1 <none>
2025-01-28 06:56:32 status unpacked sed:amd64 4.9-1
2025-01-28 06:56:32 status half-configured sed:amd64 4.9-1
2025-01-28 06:56:32 status installed sed:amd64 4.9-1
2025-01-28 06:56:32 configure findutils:amd64 4.9.0-4 <none>
2025-01-28 06:56:32 status unpacked findutils:amd64 4.9.0-4
2025-01-28 06:56:32 status half-configured findutils:amd64 4.9.0-4
2025-01-28 06:56:32 status installed findutils:amd64 4.9.0-4
2025-01-28 06:56:32 configure libmount1:amd64 2.38.1-5+deb12u3 <none>
2025-01-28 06:56:32 status unpacked libmount1:amd64 2.38.1-5+deb12u3
2025-01-28 06:56:32 status half-configured libmount1:amd64 2.38.1-5+deb12u3
2025-01-28 06:56:32 status installed libmount1:amd64 2.38.1-5+deb12u3
2025-01-28 06:56:32 configure libsemanage2:amd64 3.4-1+b5 <none>
2025-01-28 06:56:32 status unpacked libsemanage2:amd64 3.4-1+b5
2025-01-28 06:56:32 status half-configured libsemanage2:amd64 3.4-1+b5
2025-01-28 06:56:32 status installed libsemanage2:amd64 3.4-1+b5
2025-01-28 06:56:32 configure base-passwd:amd64 3.6.1 <none>
2025-01-28 06:56:32 status unpacked base-passwd:amd64 3.6.1
2025-01-28 06:56:32 status half-configured base-passwd:amd64 3.6.1
2025-01-28 06:56:32 status installed base-passwd:amd64 3.6.1
2025-01-28 06:56:32 configure bsdutils:amd64 1:2.38.1-5+deb12u3 <none>
2025-01-28 06:56:32 status unpacked bsdutils:amd64 1:2.38.1-5+deb12u3
2025-01-28 06:56:32 status half-configured bsdutils:amd64 1:2.38.1-5+deb12u3
2025-01-28 06:56:32 status installed bsdutils:amd64 1:2.38.1-5+deb12u3
2025-01-28 06:56:32 configure tar:amd64 1.34+dfsg-1.2+deb12u1 <none>
2025-01-28 06:56:32 status unpacked tar:amd64 1.34+dfsg-1.2+deb12u1
2025-01-28 06:56:32 status half-configured tar:amd64 1.34+dfsg-1.2+deb12u1
2025-01-28 06:56:32 status installed tar:amd64 1.34+dfsg-1.2+deb12u1
2025-01-28 06:56:32 configure libpam-modules-bin:amd64 1.5.2-6+deb12u1 <none>
2025-01-28 06:56:32 status unpacked libpam-modules-bin:amd64 1.5.2-6+deb12u1
2025-01-28 06:56:32 status half-configured libpam-modules-bin:amd64 1.5.2-6+deb12u1
2025-01-28 06:56:32 status installed libpam-modules-bin:amd64 1.5.2-6+deb12u1
2025-01-28 06:56:32 configure coreutils:amd64 9.1-1 <none>
2025-01-28 06:56:32 status unpacked coreutils:amd64 9.1-1
2025-01-28 06:56:32 status half-configured coreutils:amd64 9.1-1
2025-01-28 06:56:32 status installed coreutils:amd64 9.1-1
2025-01-28 06:56:32 configure util-linux:amd64 2.38.1-5+deb12u3 <none>
2025-01-28 06:56:32 status unpacked util-linux:amd64 2.38.1-5+deb12u3
2025-01-28 06:56:32 status half-configured util-linux:amd64 2.38.1-5+deb12u3
2025-01-28 06:56:32 status installed util-linux:amd64 2.38.1-5+deb12u3
2025-01-28 06:56:32 configure dpkg:amd64 1.21.22 <none>
2025-01-28 06:56:32 status unpacked dpkg:amd64 1.21.22
2025-01-28 06:56:32 status half-configured dpkg:amd64 1.21.22
2025-01-28 06:56:32 status installed dpkg:amd64 1.21.22
2025-01-28 06:56:32 configure mount:amd64 2.38.1-5+deb12u3 <none>
2025-01-28 06:56:32 status unpacked mount:amd64 2.38.1-5+deb12u3
2025-01-28 06:56:32 status half-configured mount:amd64 2.38.1-5+deb12u3
2025-01-28 06:56:32 status installed mount:amd64 2.38.1-5+deb12u3
2025-01-28 06:56:32 configure dash:amd64 0.5.12-2 <none>
2025-01-28 06:56:32 status unpacked dash:amd64 0.5.12-2
2025-01-28 06:56:32 status half-configured dash:amd64 0.5.12-2
2025-01-28 06:56:32 status installed dash:amd64 0.5.12-2
2025-01-28 06:56:32 configure libpam-modules:amd64 1.5.2-6+deb12u1 <none>
2025-01-28 06:56:32 status unpacked libpam-modules:amd64 1.5.2-6+deb12u1
2025-01-28 06:56:32 status half-configured libpam-modules:amd64 1.5.2-6+deb12u1
2025-01-28 06:56:32 status installed libpam-modules:amd64 1.5.2-6+deb12u1
2025-01-28 06:56:32 configure grep:amd64 3.8-5 <none>
2025-01-28 06:56:32 status unpacked grep:amd64 3.8-5
2025-01-28 06:56:32 status half-configured grep:amd64 3.8-5
2025-01-28 06:56:32 status installed grep:amd64 3.8-5
2025-01-28 06:56:32 configure perl-base:amd64 5.36.0-7+deb12u1 <none>
2025-01-28 06:56:32 status unpacked perl-base:amd64 5.36.0-7+deb12u1
2025-01-28 06:56:32 status half-configured perl-base:amd64 5.36.0-7+deb12u1
2025-01-28 06:56:32 status installed perl-base:amd64 5.36.0-7+deb12u1
2025-01-28 06:56:32 configure gzip:amd64 1.12-1 <none>
2025-01-28 06:56:32 status unpacked gzip:amd64 1.12-1
2025-01-28 06:56:32 status half-configured gzip:amd64 1.12-1
2025-01-28 06:56:32 status installed gzip:amd64 1.12-1
2025-01-28 06:56:32 configure passwd:amd64 1:4.13+dfsg1-1+b1 <none>
2025-01-28 06:56:32 status unpacked passwd:amd64 1:4.13+dfsg1-1+b1
2025-01-28 06:56:33 status half-configured passwd:amd64 1:4.13+dfsg1-1+b1
2025-01-28 06:56:33 status installed passwd:amd64 1:4.13+dfsg1-1+b1
2025-01-28 06:56:33 configure libpam-runtime:all 1.5.2-6+deb12u1 <none>
2025-01-28 06:56:33 status unpacked libpam-runtime:all 1.5.2-6+deb12u1
2025-01-28 06:56:33 status half-configured libpam-runtime:all 1.5.2-6+deb12u1
2025-01-28 06:56:33 status installed libpam-runtime:all 1.5.2-6+deb12u1
2025-01-28 06:56:33 configure login:amd64 1:4.13+dfsg1-1+b1 <none>
2025-01-28 06:56:33 status unpacked login:amd64 1:4.13+dfsg1-1+b1
2025-01-28 06:56:33 status half-configured login:amd64 1:4.13+dfsg1-1+b1
2025-01-28 06:56:33 status installed login:amd64 1:4.13+dfsg1-1+b1
2025-01-28 06:56:33 configure adduser:all 3.134 <none>
2025-01-28 06:56:33 status unpacked adduser:all 3.134
2025-01-28 06:56:33 status half-configured adduser:all 3.134
2025-01-28 06:56:33 status installed adduser:all 3.134
2025-01-28 06:56:33 configure apt:amd64 2.6.1 <none>
2025-01-28 06:56:33 status unpacked apt:amd64 2.6.1
2025-01-28 06:56:33 status half-configured apt:amd64 2.6.1
2025-01-28 06:56:33 status installed apt:amd64 2.6.1
2025-01-28 06:56:33 trigproc libc-bin:amd64 2.36-9+deb12u9 <none>
2025-01-28 06:56:33 status half-configured libc-bin:amd64 2.36-9+deb12u9
2025-01-28 06:56:33 status installed libc-bin:amd64 2.36-9+deb12u9
2025-01-28 06:56:37 startup archives install
2025-01-28 06:56:37 install libssl3:amd64 <none> 3.0.15-1~deb12u1
2025-01-28 06:56:37 status triggers-pending libc-bin:amd64 2.36-9+deb12u9
2025-01-28 06:56:37 status half-installed libssl3:amd64 3.0.15-1~deb12u1
2025-01-28 06:56:37 status unpacked libssl3:amd64 3.0.15-1~deb12u1
2025-01-28 06:56:37 configure libssl3:amd64 3.0.15-1~deb12u1 3.0.15-1~deb12u1
2025-01-28 06:56:37 status half-configured libssl3:amd64 3.0.15-1~deb12u1
2025-01-28 06:56:37 status installed libssl3:amd64 3.0.15-1~deb12u1
2025-01-28 06:56:37 trigproc libc-bin:amd64 2.36-9+deb12u9 <none>
2025-01-28 06:56:37 status half-configured libc-bin:amd64 2.36-9+deb12u9
2025-01-28 06:56:37 status installed libc-bin:amd64 2.36-9+deb12u9
2025-01-28 06:56:37 startup archives unpack
2025-01-28 06:56:37 install busybox:amd64 <none> 1:1.35.0-4+b3
2025-01-28 06:56:37 status half-installed busybox:amd64 1:1.35.0-4+b3
2025-01-28 06:56:37 status unpacked busybox:amd64 1:1.35.0-4+b3
2025-01-28 06:56:37 install busybox-static:amd64 <none> 1:1.35.0-4+b3
2025-01-28 06:56:37 status half-installed busybox-static:amd64 1:1.35.0-4+b3
2025-01-28 06:56:37 status unpacked busybox-static:amd64 1:1.35.0-4+b3
2025-01-28 06:56:37 status half-installed busybox:amd64 1:1.35.0-4+b3
2025-01-28 06:56:37 status config-files busybox:amd64 1:1.35.0-4+b3
2025-01-28 06:56:37 status not-installed busybox:amd64 <none>
2025-01-28 06:56:37 install ca-certificates:all <none> 20230311
2025-01-28 06:56:37 status half-installed ca-certificates:all 20230311
2025-01-28 06:56:38 status unpacked ca-certificates:all 20230311
2025-01-28 06:56:38 install dmsetup:amd64 <none> 2:1.02.185-2
2025-01-28 06:56:38 status half-installed dmsetup:amd64 2:1.02.185-2
2025-01-28 06:56:38 status unpacked dmsetup:amd64 2:1.02.185-2
2025-01-28 06:56:38 install libapparmor1:amd64 <none> 3.0.8-3
2025-01-28 06:56:38 status triggers-pending libc-bin:amd64 2.36-9+deb12u9
2025-01-28 06:56:38 status half-installed libapparmor1:amd64 3.0.8-3
2025-01-28 06:56:38 status unpacked libapparmor1:amd64 3.0.8-3
2025-01-28 06:56:38 install libargon2-1:amd64 <none> 0~20171227-0.3+deb12u1
2025-01-28 06:56:38 status half-installed libargon2-1:amd64 0~20171227-0.3+deb12u1
2025-01-28 06:56:38 status unpacked libargon2-1:amd64 0~20171227-0.3+deb12u1
2025-01-28 06:56:38 install libcryptsetup12:amd64 <none> 2:2.6.1-4~deb12u2
2025-01-28 06:56:38 status half-installed libcryptsetup12:amd64 2:2.6.1-4~deb12u2
2025-01-28 06:56:38 status unpacked libcryptsetup12:amd64 2:2.6.1-4~deb12u2
2025-01-28 06:56:38 install libdevmapper1.02.1:amd64 <none> 2:1.02.185-2
2025-01-28 06:56:38 status half-installed libdevmapper1.02.1:amd64 2:1.02.185-2
2025-01-28 06:56:38 status unpacked libdevmapper1.02.1:amd64 2:1.02.185-2
2025-01-28 06:56:38 install libfdisk1:amd64 <none> 2.38.1-5+deb12u3
2025-01-28 06:56:38 status half-installed libfdisk1:amd64 2.38.1-5+deb12u3
2025-01-28 06:56:38 status unpacked libfdisk1:amd64 2.38.1-5+deb12u3
2025-01-28 06:56:38 install libip4tc2:amd64 <none> 1.8.9-2
2025-01-28 06:56:38 status half-installed libip4tc2:amd64 1.8.9-2
2025-01-28 06:56:38 status unpacked libip4tc2:amd64 1.8.9-2
2025-01-28 06:56:38 install libjson-c5:amd64 <none> 0.16-2
2025-01-28 06:56:38 status half-installed libjson-c5:amd64 0.16-2
2025-01-28 06:56:38 status unpacked libjson-c5:amd64 0.16-2
2025-01-28 06:56:38 install libkmod2:amd64 <none> 30+20221128-1
2025-01-28 06:56:38 status half-installed libkmod2:amd64 30+20221128-1
2025-01-28 06:56:38 status unpacked libkmod2:amd64 30+20221128-1
2025-01-28 06:56:38 install libpsl5:amd64 <none> 0.21.2-1
2025-01-28 06:56:38 status half-installed libpsl5:amd64 0.21.2-1
2025-01-28 06:56:38 status unpacked libpsl5:amd64 0.21.2-1
2025-01-28 06:56:38 install libsystemd-shared:amd64 <none> 252.33-1~deb12u1
2025-01-28 06:56:38 status half-installed libsystemd-shared:amd64 252.33-1~deb12u1
2025-01-28 06:56:38 status unpacked libsystemd-shared:amd64 252.33-1~deb12u1
2025-01-28 06:56:38 install openssl:amd64 <none> 3.0.15-1~deb12u1
2025-01-28 06:56:38 status half-installed openssl:amd64 3.0.15-1~deb12u1
2025-01-28 06:56:38 status unpacked openssl:amd64 3.0.15-1~deb12u1
2025-01-28 06:56:38 install systemd:amd64 <none> 252.33-1~deb12u1
2025-01-28 06:56:38 status half-installed systemd:amd64 252.33-1~deb12u1
2025-01-28 06:56:39 status unpacked systemd:amd64 252.33-1~deb12u1
2025-01-28 06:56:39 install wget:amd64 <none> 1.21.3-1+b2
